time                           architecture cpu_name guest guestnice hardirq host   idle   iowait mtm     nice os     serial_no softirq steal sys    user
2023-12-06T13:14:04.408693668Z aarch64      cpu6     0     0         0       node-4 11.167 0.033  unknown 0    Ubuntu unknown   0.033   0     3.7    84.538
2023-12-06T13:14:04.408693668Z aarch64      cpu7     0     0         0       node-4 11.667 0      unknown 0    Ubuntu unknown   0       0     3.8    83.871
2023-12-06T13:14:34.484957944Z aarch64      cpu0     0     0         0       node-4 2.898  0      unknown 0    Ubuntu unknown   11.125  0     20.719 64.987
2023-12-06T13:14:34.484957944Z aarch64      cpu1     0     0         0       node-4 13.657 0      unknown 0    Ubuntu unknown   6.462   0     3.864  73.048
2023-12-06T13:14:34.484957944Z aarch64      cpu2     0     0         0       node-4 17.088 0      unknown 0    Ubuntu unknown   0.067   0     5.363  76.979
2023-12-06T13:14:34.484957944Z aarch64      cpu3     0     0         0       node-4 14.623 0      unknown 0    Ubuntu unknown   5.063   0     3.398  75.047
2023-12-06T13:14:34.484957944Z aarch64      cpu4     0     0         0       node-4 17.121 0      unknown 0    Ubuntu unknown   0       0     5.23   77.079
2023-12-06T13:14:34.484957944Z aarch64      cpu5     0     0         0       node-4 17.188 0      unknown 0    Ubuntu unknown   0       0     5.23   77.045
2023-12-06T13:14:34.484957944Z aarch64      cpu6     0     0         0       node-4 17.121 0.033  unknown 0    Ubuntu unknown   0       0     4.264  78.045
2023-12-06T13:14:34.484957944Z aarch64      cpu7     0     0         0       node-4 16.788 0      unknown 0    Ubuntu unknown   0.6     0     4.264  77.645
2023-12-06T13:15:04.404482404Z aarch64      cpu0     0     0         0       node-4 2.402  0.033  unknown 0    Ubuntu unknown   11.641  0     20.047 65.412
2023-12-06T13:15:04.404482404Z aarch64      cpu1     0     0         0       node-4 7.705  0      unknown 0    Ubuntu unknown   7.539   0     3.536  79.421
2023-12-06T13:15:04.404482404Z aarch64      cpu2     0     0         0       node-4 9.34   0      unknown 0    Ubuntu unknown   0.067   0     4.036  85.993
2023-12-06T13:15:04.404482404Z aarch64      cpu3     0     0         0       node-4 9.306  0      unknown 0    Ubuntu unknown   0.033   0     4.336  85.893
2023-12-06T13:15:04.404482404Z aarch64      cpu4     0     0         0       node-4 9.64   0      unknown 0    Ubuntu unknown   0.033   0     3.035  86.86
2023-12-06T13:15:04.404482404Z aarch64      cpu5     0     0         0       node-4 9.406  0      unknown 0    Ubuntu unknown   0       0     4.336  85.893
2023-12-06T13:15:04.404482404Z aarch64      cpu6     0     0         0       node-4 9.206  0      unknown 0    Ubuntu unknown   0       0     4.003  86.26
